date,max_temperature,avg_temperature,avg_hourly_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_visibility,min_visibility,max_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,sunlight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2017-09-13,18.8,15.35,15.15,11.9,,,89,79.9,68,13.3,11.7,10.2,33,22.21,3,48,29,101.6,101.43,101.3,101.56,101.38,101.2,48300,43604.2,32200,2.4,1.8,1.1,2.6,0,10.3,5.3,0,0,0,,06:46:00,19:30:00,12.73,6.77,19.5,4,5,19,19,11,11,,,,,8,2.9,0,,,
2017-09-12,19.2,17.39,17,15.6,,,93,80.9,71,15.3,13.7,11.1,37,23.25,13,41,29,101.6,101.53,101.4,101.58,101.48,101.33,48300,36545.8,24100,2.8,1.9,1.4,0.6,0,12.4,7.4,0,0,0,,06:45:00,19:33:00,12.8,6.75,19.55,3,4,21,21,12,12,,,,,8,6.2,3,,,
2017-09-11,23.4,17.79,17.89,12.2,26,,90,74,53,15.4,13,10.4,20,10.79,5,30,20,102.4,101.99,101.6,102.34,101.94,101.59,48300,41254.2,24100,2.7,1.8,1,0.2,0,12.8,7.8,0,0,0,,06:43:00,19:35:00,12.87,6.72,19.58,6,6,24,24,16,16,,,,,7,3.8,1,,,
2017-09-10,20.8,16.5,15.96,12.2,23,,96,79.3,53,13.1,12.2,9.4,14,9.33,1,33,10,102.6,102.5,102.3,102.58,102.43,102.21,48300,26079.2,9700,2.5,1.6,1,1.5,0,11.5,6.5,0,0,0,,06:42:00,19:37:00,12.92,6.7,19.62,5,5,20,20,12,12,,,,,8,6.5,0,,,
2017-09-09,17.1,15.1,14.58,13.1,,,93,86,72,13.3,12.2,10.6,25,16.67,8,32,11,102.2,101.76,101.4,102.14,101.69,101.31,24100,18233.3,9700,2,1.6,1.2,2.9,0,10.1,5.1,5.4,5.4,0,,06:40:00,19:39:00,12.98,6.67,19.65,,,17,17,13,13,,,,,8,7.7,4,,,
2017-09-08,19.6,18.1,17.83,16.6,,,95,87.8,70,17.1,15.8,11.2,19,10.38,2,26,30,101.5,101.36,101.3,101.43,101.31,101.21,24100,16900,12900,3.7,2.5,1.6,0,0.1,13.1,8.1,3.4,3.4,0,,06:39:00,19:41:00,13.03,6.65,19.68,3,3,20,21,14,14,,,,,8,7.9,6,,,
2017-09-07,22.9,19.5,19.27,16.1,28,,93,83.5,66,17.9,16.4,15,28,11,3,35,29,101.3,101.21,101.1,101.29,101.17,101.02,19300,15300,12900,7,4.3,2.8,0,1.5,14.5,9.5,0,0,0,,06:37:00,19:43:00,13.1,6.62,19.72,5,5,22,22,17,17,,,,,8,7.8,2,,,
2017-09-06,26.6,22.15,21.38,17.7,31,,87,71,47,18.4,15.8,14.4,22,11.79,3,24,14,101.4,101.3,101.2,101.36,101.24,101.14,19300,17433.3,12900,7,4.6,2.5,0,4.2,17.1,12.2,0,0,0,,06:36:00,19:45:00,13.15,6.6,19.75,6,6,25,25,17,19,,,,,8,7.9,7,,,
2017-09-05,26.4,22.1,20.98,17.8,29,,91,77.1,59,18.7,16.8,15.2,24,7.25,2,30,17,101.4,101.28,101.2,101.3,101.22,101.15,24100,20033.3,11300,7,3.4,1.7,0,4.1,17.1,12.1,0,0,0,,06:34:00,19:48:00,13.23,6.57,19.8,6,6,25,27,18,18,,,,,8,8,7,,,
2017-09-04,25.7,20.55,21.49,15.4,31,,95,77.5,64,18.8,17.3,14.8,26,15.12,3,33,30,101.9,101.59,101.2,101.8,101.53,101.13,48300,44604.2,24100,3.7,2.2,1.3,0,2.5,15.6,10.6,0,0,0,,06:33:00,19:50:00,13.28,6.55,19.83,6,6,27,27,18,18,,,,,7,2.9,0,,,
2017-09-03,26,21.05,21.25,16.1,32,,95,79,64,19.2,17.4,14.5,19,10,2,26,29,101.8,101.65,101.5,101.71,101.59,101.46,64400,54325,48300,3.4,2.1,1.5,0,3,16.1,11.1,0,0,0,,06:32:00,19:52:00,13.33,6.53,19.87,7,7,26,26,18,18,,,,,3,1,0,,,
2017-09-02,26.3,19.35,20.88,12.4,28,,89,62.3,35,14.9,12.9,9,12,6.42,2,22,21,101.7,101.58,101.4,101.68,101.53,101.35,64400,52658.3,48300,3.9,2.8,1.7,0,1.4,14.3,9.3,0,0,0,,06:30:00,19:54:00,13.4,6.5,19.9,7,7,25,25,18,18,,,,,5,1.3,0,,,
2017-09-01,23.2,18.2,18.29,13.2,27,,90,74.8,58,15.2,13.7,11.2,17,7.83,1,30,21,102.2,101.99,101.7,102.17,101.94,101.69,64400,51316.7,48300,3.2,2.3,1,0,0.2,13.2,8.2,0,0,0,,06:29:00,19:56:00,13.45,6.48,19.93,7,7,23,23,16,16,,,,,4,1.5,0,,,
2017-08-31,22.1,17.45,18.24,12.8,25,,97,78.5,61,16,14.3,12,17,9.46,1,28,22,102.1,101.97,101.7,102.08,101.93,101.66,48300,40916.7,24100,2.6,1.8,1,0.6,0,12.4,7.5,0,0,0,,06:27:00,19:58:00,13.52,6.45,19.97,7,7,22,22,13,13,,,,,8,3.1,0,,,
2017-08-30,22.7,19,18.5,15.3,25,,86,74.5,58,15.1,13.9,13.3,30,17.92,7,39,10,101.7,101.5,101.1,101.62,101.43,101.06,48300,33525,24100,3.5,1.9,1.3,0,1,14,9,0,0,0,,06:26:00,20:00:00,13.57,6.43,20,5,5,21,21,15,16,,,,,8,5.4,0,,,
2017-08-29,29.5,22.45,22.37,15.4,33,,96,63.5,40,16.6,14.5,13.6,23,13.04,1,37,13,101.1,101,100.9,101.02,100.94,100.84,48300,30500,24100,6.5,3.8,1.7,0,4.5,17.4,12.4,0,0,0,,06:24:00,20:02:00,13.63,6.4,20.03,6,6,27,27,13,15,,,,,2,0.4,0,,,
2017-08-28,24.3,19.85,20.46,15.4,29,,94,77,60,17,16.1,14.4,25,14.25,3,33,29,101.5,101.26,100.9,101.47,101.21,100.88,48300,45950,32200,4,2.3,1.3,0,1.8,14.8,9.8,0,0,0,,06:23:00,20:04:00,13.68,6.38,20.07,6,6,25,25,15,15,,,,,2,0.4,0,,,
2017-08-27,24.5,18.75,19.84,13,29,,90,76.1,64,17.1,15.4,12.5,25,13.5,2,33,29,102,101.79,101.4,101.99,101.73,101.39,64400,52991.7,48300,3.7,2.3,1.5,0,0.8,13.8,8.8,0,0,0,,06:22:00,20:06:00,13.73,6.37,20.1,7,7,24,24,15,15,,,,,5,1,0,,,
2017-08-26,23.6,17.25,17.91,10.9,25,,91,70.1,44,16,12.1,10.2,13,8.5,2,30,21,102.3,102.1,102,102.23,102.04,101.92,64400,47958.3,32200,3.3,2.4,1.2,0.8,0,12.2,7.2,0,0,0,,06:20:00,20:08:00,13.8,6.33,20.13,7,7,22,22,14,14,,,,,2,0.3,0,,,
2017-08-25,21.2,16.75,16.69,12.3,23,,85,70.4,46,13.9,11.1,8.7,17,9.33,1,32,22,101.9,101.85,101.8,101.88,101.8,101.71,48300,43604.2,32200,2.6,1.9,1.2,1.2,0,11.8,6.8,0,0,0,,06:19:00,20:10:00,13.85,6.32,20.17,6,6,21,21,13,13,,,,,8,4.3,0,,,
2017-08-24,21.4,17.35,17.68,13.3,22,,82,60.4,42,12.3,9.7,7.5,34,15.83,5,43,26,101.8,101.67,101.4,101.76,101.61,101.34,48300,43604.2,32200,2.5,1.9,1.2,0.6,0,12.3,7.3,0,0,0,,06:17:00,20:12:00,13.92,6.28,20.2,5,6,20,20,12,12,,,,,8,4.4,2,,,
2017-08-23,24.5,19.64,18.81,14.8,27,,83,70.1,50,14.5,13.1,12.3,26,17.67,7,41,11,101.7,101.49,101.3,101.61,101.45,101.25,48300,42933.3,32200,2.5,1.3,1,0,1.6,14.6,9.6,0,0,0,,06:16:00,20:14:00,13.97,6.27,20.23,5,6,21,23,12,12,,,,,8,6.1,1,,,
2017-08-22,28.3,21.05,20.96,13.8,33,,97,72.8,43,18.4,15.5,13.4,18,10.71,1,35,20,101.6,101.51,101.3,101.55,101.45,101.29,48300,41245.8,24100,7,2.7,1.1,0,3,16.1,11.1,0,0,0,,06:14:00,20:16:00,14.03,6.23,20.27,7,7,24,24,15,15,,,,,7,2.2,0,,,
2017-08-21,22.1,17.35,18.13,12.6,26,,93,77.8,55,16.7,14.1,11.9,15,7.83,1,24,17,102.1,101.9,101.6,102.05,101.84,101.52,48300,45950,32200,3.3,2.3,1.2,0.6,0,12.3,7.3,0,0,0,,06:13:00,20:18:00,14.08,6.22,20.3,7,7,22,22,15,15,,,,,4,1.6,0,,,
2017-08-20,22.1,17.75,17.44,13.4,25,,84,71.8,52,14.7,12.2,10.7,19,11.67,1,33,19,102.1,102.03,101.9,102.08,101.97,101.83,48300,42933.3,32200,2.7,2.1,1.3,0.2,0,12.8,7.8,0,0,0,,06:11:00,20:20:00,14.15,6.18,20.33,5,5,21,21,16,16,,,,,7,4.4,0,,,
2017-08-19,20.4,17.14,17.76,13.9,23,,78,69.4,57,13.4,12.1,10.9,37,17.79,1,48,29,102.3,102.13,102,102.24,102.08,101.92,56300,40241.7,24100,2.5,2,1.4,0.9,0,12.1,7.1,0,0,0,,06:10:00,20:22:00,14.2,6.17,20.37,6,6,20,20,14,14,,,,,7,3.9,0,,,
2017-08-18,23.3,18.45,17.89,13.6,26,,87,73.2,55,15.3,12.9,11.2,29,18.92,8,35,13,102.1,101.99,101.9,102.01,101.93,101.83,48300,37554.2,24100,2,1.4,1,0,0.4,13.4,8.4,0,0,0,,06:09:00,20:24:00,14.25,6.15,20.4,5,7,23,23,13,13,,,,,8,4.7,0,,,
2017-08-17,23.9,18.89,18.62,13.9,27,,94,74.7,54,16.9,13.9,12.8,19,11.96,2,33,20,102.2,102.05,101.9,102.15,101.98,101.83,48300,44275,32200,2.5,1.7,1,0,0.9,13.9,8.9,0,0,0,,06:07:00,20:26:00,14.32,6.12,20.43,7,7,23,25,13,15,,,,,8,1.9,0,,,
2017-08-16,23.7,18.64,17.9,13.6,26,,86,73.4,50,14.8,12.9,11.5,23,14.79,8,32,12,101.9,101.78,101.6,101.82,101.72,101.55,48300,41250,24100,2.2,1.7,1,0,0.6,13.6,8.6,0,0,0,,06:06:00,20:28:00,14.37,6.1,20.47,7,7,23,23,13,13,,,,,8,4.3,0,,,
2017-08-15,21.5,17.35,17.46,13.2,24,,87,75,59,14.2,12.9,11,16,10.17,1,30,21,101.6,101.46,101.3,101.54,101.41,101.27,48300,42595.8,32200,2.8,1.9,1.1,0.6,0,12.3,7.3,0,0,0,,06:04:00,20:29:00,14.42,6.07,20.48,7,7,22,22,12,13,,,,,7,4.5,0,,,
2017-08-14,20.1,16.75,16.87,13.4,23,,86,71.2,51,13.4,11.5,8.8,21,10.96,1,30,23,101.7,101.51,101.3,101.6,101.45,101.25,48300,32512.5,24100,2.5,1.8,1.1,1.2,0,11.8,6.8,0,0,0,,06:03:00,20:31:00,14.47,6.05,20.52,4,4,19,19,11,13,,,,,8,6.7,3,,,
2017-08-13,20.6,17.85,17.72,15.1,23,,98,78.8,58,15.4,13.8,11.1,23,12.62,3,30,27,101.6,101.4,101.2,101.56,101.35,101.16,48300,28504.2,8100,1.9,1.4,1,0.1,0,12.8,7.8,4.8,4.8,0,,06:01:00,20:33:00,14.53,6.02,20.55,4,6,20,21,14,14,,,,,8,6.8,4,,,
2017-08-12,21.6,17.8,17.77,14,24,,90,72.6,57,14.2,12.7,11.5,34,20.17,8,44,15,101.3,101.25,101.1,101.25,101.18,101.08,48300,31308.3,19300,3.1,1.7,1.1,0.2,0,12.8,7.8,0.2,0.2,0,,06:00:00,20:35:00,14.58,6,20.58,5,7,21,22,16,16,,,,,8,6.9,5,,,
2017-08-11,24.8,20.1,19.56,15.4,30,,94,76.7,63,18.3,15.3,12.3,22,12.04,4,30,23,101.4,101.24,101,101.35,101.19,100.98,19300,17700,12900,7,4,2,0,2.1,15.1,10.1,0,0,0,,05:59:00,20:37:00,14.63,5.98,20.62,7,7,24,24,17,18,,,,,8,7.3,5,,,
2017-08-10,26.1,21,20.57,15.9,32,,91,78.7,58,18.6,16.6,13.8,13,6.67,3,22,21,101.5,101.36,101.1,101.46,101.3,101.09,16100,13833.3,12900,7.5,5.5,2.7,0,3,16,11,0,0,0,,05:57:00,20:38:00,14.68,5.95,20.63,8,8,25,25,17,17,,,,,8,7.7,7,,,
2017-08-09,24.4,19.64,20.19,14.9,30,,97,80,65,18,16.5,13.7,11,5.67,1,24,20,101.5,101.37,101.2,101.41,101.31,101.19,16100,12366.7,9700,7.1,5.7,2.9,0,1.6,14.6,9.6,0,0,0,,05:56:00,20:40:00,14.73,5.93,20.67,7,7,25,25,17,17,,,,,8,8,8,,,
2017-08-08,23.7,19.35,19.5,15,29,,96,85.9,72,18.2,17,15.9,16,9.67,0,20,28,101.6,101.45,101.2,101.57,101.39,101.18,19300,11812.5,4800,7,5.1,2.3,0,1.4,14.3,9.3,0,0,0,,05:54:00,20:42:00,14.8,5.9,20.7,7,7,24,24,16,17,,,,,8,8,8,,,
2017-08-07,23.1,18.7,19,14.3,28,,92,83.2,72,17.9,16,13.5,18,9.38,3,24,29,101.6,101.51,101.4,101.57,101.45,101.32,19300,13895.8,6400,7,5.2,1.6,0,0.7,13.7,8.7,0,0,0,,05:53:00,20:43:00,14.83,5.88,20.72,7,7,24,25,17,17,,,,,8,8,7,,,
2017-08-06,23.6,18.35,18.68,13.1,28,,96,81.8,64,17.7,15.4,12.9,12,6.46,1,24,21,101.5,101.4,101.3,101.45,101.34,101.21,19300,15966.7,9700,7,4.4,1,0,0.4,13.3,8.3,0,0,0,,05:52:00,20:45:00,14.88,5.87,20.75,8,8,24,24,17,17,,,,,8,7.8,6,,,
2017-08-05,23.9,19.45,19.43,15,28,,96,76.1,59,15.6,15,14.2,14,9.08,1,20,13,101.3,101.23,101.1,101.29,101.18,101.02,19300,17566.7,12900,7,3.8,1.8,0,1.4,14.4,9.4,0,0,0,0,05:50:00,20:47:00,14.95,5.83,20.78,8,8,24,25,16,16,,,,,8,8,8,,,
2017-08-04,21.5,18.3,18.71,15.1,26,,93,79.8,68,16.1,15.1,13.6,22,12.25,1,32,31,101.2,101.12,101,101.18,101.07,100.92,19300,17300,12900,7,4.2,2.1,0,0.3,13.3,8.3,0,0,0,0,05:49:00,20:48:00,14.98,5.82,20.8,8,8,25,25,18,18,,,,,8,8,8,,,
2017-08-03,24.1,20.5,20.16,16.9,28,,89,75.5,59,16.3,15.6,14.7,28,17.79,3,35,30,101.6,101.41,101.1,101.59,101.36,101.04,19300,17166.7,12900,8,6,2.5,0,2.5,15.5,10.5,0,0,0,,05:47:00,20:50:00,15.05,5.78,20.83,8,8,26,26,18,18,,,,,8,7.5,6,,,
2017-08-02,22.5,19.85,20.19,17.2,27,,88,75.8,66,16.5,15.7,14.8,30,22.58,9,41,30,101.9,101.74,101.5,101.88,101.68,101.4,24100,18566.7,12900,7.9,5.1,1,0,1.8,14.8,9.8,0,0,0,,05:46:00,20:51:00,15.08,5.77,20.85,8,8,24,25,18,18,,,,,8,7.6,6,,,
2017-08-01,22.5,19.85,19.95,17.2,27,,89,76,65,16.5,15.6,14.7,31,21.67,4,37,29,102.2,102.02,101.7,102.16,101.96,101.68,48300,34533.3,16100,7,2.6,1.1,0,1.8,14.8,9.8,0,0,0,,05:45:00,20:53:00,15.13,5.75,20.88,8,8,24,25,18,18,,,,,8,6,1,,,
2017-07-31,23.8,18.7,19.36,13.6,28,,81,70.2,59,15.9,13.7,10.4,24,14.71,5,33,30,102.6,102.38,102.1,102.54,102.31,102.02,48300,48300,48300,3.1,2,1,0,0.7,13.7,8.7,0,0,0,,05:43:00,20:54:00,15.18,5.72,20.9,8,8,25,25,16,16,,,,,6,1.3,0,,,
2017-07-30,24.1,19.5,19.38,14.9,27,,89,71.5,53,15.2,13.9,12.7,20,12.83,1,35,20,102.5,102.38,102.1,102.46,102.32,102.06,48300,45616.7,32200,2.3,1.4,1,0,1.5,14.5,9.5,0,0,0,0,05:42:00,20:56:00,15.23,5.7,20.93,8,8,24,24,15,15,,,,,5,1.6,0,,,
2017-07-29,25.7,19.25,19.18,12.8,26,,85,62.3,33,13.5,11.2,8.2,25,15.54,8,39,10,102.1,102,101.8,102.05,101.94,101.76,48300,44270.8,24100,2.5,1.7,1,0,1.2,14.2,9.2,0,0,0,0,05:41:00,20:57:00,15.27,5.68,20.95,8,8,23,23,14,14,,,,,4,1.2,0,,,
2017-07-28,22.5,17,17.52,11.5,25,,86,72.3,56,15,12.4,9.9,18,12.92,6,33,21,102,101.87,101.7,101.94,101.81,101.65,48300,46958.3,32200,2.9,1.8,1,1,0,12,7,0,0,0,0,05:39:00,20:59:00,15.33,5.65,20.98,7,8,22,22,15,15,,,,,6,1.8,0,,,
2017-07-27,23.4,18.39,17.63,13.4,25,,90,69.9,52,12.8,11.9,10.7,25,18.71,8,41,12,102,101.89,101.6,101.99,101.83,101.59,48300,47629.2,32200,2.1,1.5,1,0,0.4,13.4,8.4,0,0,0,,05:38:00,21:00:00,15.37,5.63,21,7,7,21,22,14,14,,,,,8,3.1,0,,,
2017-07-26,25.4,19.5,19.27,13.6,28,,87,67.5,47,14.2,12.9,11,21,14.62,4,30,12,101.8,101.69,101.6,101.78,101.63,101.51,48300,48300,48300,2.7,1.8,1,0,1.5,14.5,9.5,0,0,0,,05:37:00,21:01:00,15.4,5.62,21.02,8,8,24,24,15,15,,,,,8,4,0,,,
2017-07-25,23.8,19.5,19.32,15.2,28,,90,75,59,16,14.7,13.6,25,14.5,4,32,31,101.8,101.61,101.5,101.7,101.56,101.43,48300,48300,48300,3.5,1.9,1,0,1.5,14.5,9.5,0,0,0,,05:35:00,21:03:00,15.47,5.58,21.05,8,8,23,23,16,17,,,,,3,0.8,0,,,
2017-07-24,22.1,18.89,18.43,15.7,26,,86,76.7,66,15.2,14.2,13.3,32,24.83,14,39,29,101.8,101.62,101.4,101.75,101.57,101.33,48300,48300,48300,2.5,1.5,1,0,0.9,13.9,8.9,0,0,0,,05:34:00,21:04:00,15.5,5.57,21.07,7,7,23,23,16,16,,,,,7,2.1,0,,,
2017-07-23,22.3,18.95,18.78,15.6,25,,97,78,59,16.6,14.7,13.2,37,24.33,3,44,29,101.9,101.76,101.6,101.86,101.74,101.58,48300,39912.5,24100,2.3,1.4,1,0,0.9,13.9,8.9,0,0,0,,05:33:00,21:05:00,15.53,5.55,21.08,7,8,22,22,17,17,,,,,8,4.1,0,,,
2017-07-22,21.9,18.64,18.26,15.4,26,,96,82.3,67,16.7,15.1,13.6,21,12.42,3,26,10,102.2,102.02,101.8,102.25,102.08,101.89,32200,26470.8,16100,2.2,1.4,1,0,0.6,13.6,8.6,1.4,1.4,0,,05:32:00,21:06:00,15.57,5.53,21.1,7,7,23,23,15,15,,,,,8,7.7,6,,,
2017-07-21,20.3,17.25,17.41,14.2,22,,92,74.1,57,15.3,12.6,11.4,17,10.04,4,24,10,102.1,102.06,102,102.09,102.01,101.92,48300,42933.3,32200,2.4,1.6,1,0.8,0,12.2,7.2,0.2,0.2,0,,05:31:00,21:07:00,15.6,5.52,21.12,3,3,21,21,15,15,,,,,8,6.9,1,,,
2017-07-20,23.6,19.6,19.03,15.6,25,,84,67,48,14.6,12.5,10.7,23,16.33,9,35,16,102,101.81,101.5,101.91,101.76,101.49,48300,38558.3,24100,2.1,1.6,1,0,1.6,14.6,9.6,0.2,0.2,0,,05:29:00,21:08:00,15.65,5.48,21.13,3,5,21,21,14,14,,,,,8,6.3,1,,,
2017-07-19,23.9,18.79,19.04,13.7,24,,79,56.5,37,13.3,10,7,27,18.42,7,41,10,101.9,101.68,101.5,101.82,101.62,101.42,48300,44275,32200,2.4,1.8,1.2,0,0.8,13.8,8.8,0,0,0,,05:28:00,21:10:00,15.7,5.47,21.17,7,7,22,23,14,15,,,,,8,4.8,1,,,
2017-07-18,22.8,17.75,18.8,12.7,25,,89,66.7,43,14.3,12.3,9.4,18,10.38,4,32,20,101.7,101.6,101.5,101.68,101.55,101.4,48300,36554.2,24100,3.6,2.5,1,0.2,0,12.8,7.8,0,0,0,,05:27:00,21:11:00,15.73,5.45,21.18,7,7,23,23,15,15,,,,,3,1.3,0,,,
2017-07-17,22.7,16.55,17.92,10.4,25,,84,69,58,14.4,12.1,8.5,26,13.21,2,35,28,102.1,101.87,101.6,102.02,101.82,101.53,48300,42925,32200,3.1,1.8,1,1.4,0,11.6,6.5,0,0,0,,05:26:00,21:12:00,15.77,5.43,21.2,7,7,22,22,14,14,,,,,8,4.9,0,,,
2017-07-16,20.5,18,17.77,15.5,22,,72,61.8,44,12.6,10.3,7.6,23,12.79,8,37,22,102.5,102.28,102.1,102.41,102.23,102.04,48300,48300,48300,2.1,1.5,1.1,0,0,13,8,0,0,0,,05:25:00,21:12:00,15.78,5.42,21.2,6,6,20,20,12,12,,,,,8,4.7,0,,,
2017-07-15,23.9,18.6,18.62,13.3,25,,85,61.2,43,13.6,10.7,8.4,34,17.83,8,43,28,102.2,102.07,101.9,102.14,102.01,101.83,48300,44945.8,32200,2.7,1.7,1.1,0,0.6,13.6,8.6,0,0,0,,05:24:00,21:13:00,15.82,5.4,21.22,8,8,22,22,13,15,,,,,7,2.9,1,,,
2017-07-14,22.7,17.64,17.8,12.6,26,,83,68,56,14.3,11.7,9.7,19,11.46,7,41,19,102.2,102.01,101.8,102.13,101.95,101.71,48300,47629.2,32200,3,2.1,1,0.4,0,12.6,7.6,0,0,0,,05:23:00,21:14:00,15.85,5.38,21.23,8,8,23,23,15,15,,,,,7,2.4,0,,,
2017-07-13,22.9,18.89,18.38,14.9,24,,84,66.4,47,13.2,11.8,10.5,20,13.88,1,30,20,102.1,101.87,101.5,102.02,101.82,101.42,48300,41587.5,24100,2.4,1.8,1.3,0,0.9,13.9,8.9,0,0,0,,05:22:00,21:15:00,15.88,5.37,21.25,4,6,22,23,15,15,,,,,8,4.7,0,,,
2017-07-12,23.6,18.45,18.18,13.3,26,,79,64.5,48,13.3,11.2,9.4,25,15.54,8,32,10,101.8,101.62,101.4,101.72,101.56,101.39,48300,42933.3,32200,2.8,1.9,1.1,0,0.4,13.4,8.4,0,0,0,,05:20:00,21:16:00,15.93,5.33,21.27,7,8,23,23,14,15,,,,,8,4.6,1,,,
2017-07-11,21.9,17.04,17.25,12.2,24,,88,71.8,55,14.3,12,10.4,19,14.17,7,41,20,102,101.8,101.6,101.94,101.75,101.53,48300,41254.2,24100,3.1,2.1,1.5,1,0,12,7,0,0,0,,05:20:00,21:17:00,15.95,5.33,21.28,8,8,21,21,14,14,,,,,6,3.4,1,,,
2017-07-10,20.8,18.2,17.76,15.6,,,83,72.1,63,13.2,12.7,11.4,33,17.54,3,46,29,101.8,101.65,101.5,101.71,101.6,101.48,48300,46958.3,32200,2.3,1.8,1.2,0,0.2,13.2,8.2,0,0,0,,05:19:00,21:17:00,15.97,5.32,21.28,6,6,22,22,13,14,,,,,8,5.2,0,,,
2017-07-09,24,19.5,18.98,15,27,,85,69.8,52,16.5,13.3,10.6,31,16.96,8,39,28,101.9,101.77,101.6,101.88,101.72,101.54,48300,42262.5,32200,2.8,2,1.2,0,1.5,14.5,9.5,0,0,0,,05:18:00,21:18:00,16,5.3,21.3,6,7,22,24,14,14,,,,,7,5.5,2,,,
2017-07-08,22.9,17.35,18.08,11.8,26,,87,70.5,55,14.6,12.6,10.3,16,9.08,1,30,25,102.2,101.94,101.6,102.15,101.88,101.57,48300,44275,32200,3.5,2.2,1.3,0.6,0,12.3,7.3,0,0,0,,05:17:00,21:19:00,16.03,5.28,21.32,8,8,21,21,14,14,,,,,8,5,1,,,
2017-07-07,22.6,18.39,18.62,14.2,24,,82,61.4,47,12.7,10.9,9.3,32,20.33,8,50,13,102.3,102.06,101.7,102.25,102,101.62,48300,48300,48300,7,2.3,1.7,0,0.4,13.4,8.4,0,0,0,,05:16:00,21:19:00,16.05,5.27,21.32,7,7,23,23,13,13,,,,,6,2.2,0,,,
2017-07-06,24.4,19.1,19.4,13.8,28,,87,67.3,52,15.9,13.1,10.5,17,10.25,2,28,25,102.1,101.88,101.6,102.05,101.83,101.59,48300,48300,48300,4.1,2.9,1.4,0,1.1,14.1,9.1,0,0,0,,05:15:00,21:20:00,16.08,5.25,21.33,9,9,24,24,15,15,,,,,0,0,0,,,
2017-07-05,24.1,18.1,18.97,12.1,27,,86,69.5,50,15.4,13.2,10.4,13,7.5,0,30,22,101.7,101.6,101.5,101.65,101.55,101.44,48300,43937.5,32200,4.2,2.7,1.3,0,0.1,13.1,8.1,0,0,0,,05:14:00,21:20:00,16.1,5.23,21.33,8,8,23,23,14,14,,,,,2,0.6,0,,,
2017-07-04,20.8,16.5,17.2,12.2,24,,89,72.2,56,14.2,12.1,9.7,17,9.17,2,28,20,101.9,101.74,101.5,101.85,101.68,101.44,48300,45616.7,32200,3.2,2.2,1.2,1.5,0,11.5,6.5,0,0,0,,05:13:00,21:21:00,16.13,5.22,21.35,8,8,22,22,14,14,,,,,8,2.9,1,,,
2017-07-03,19.9,17,17.29,14.1,,,86,66.8,51,12.2,11,9.1,26,14.83,4,35,28,102.2,102.04,101.8,102.19,101.99,101.73,48300,43604.2,32200,2.6,1.8,1.2,1,0,12,7,0,0,0,,05:13:00,21:21:00,16.13,5.22,21.35,7,8,22,22,13,13,,,,,7,2,1,,,
2017-07-02,23.9,18.35,18.35,12.8,26,,84,67.4,46,13.3,12,10.3,23,15.38,8,33,12,101.8,101.72,101.6,101.76,101.67,101.53,48300,40920.8,32200,2.3,1.8,1.1,0,0.4,13.3,8.3,0,0,0,,05:12:00,21:21:00,16.15,5.2,21.35,9,9,22,22,14,14,,,,,5,2,0,,,
2017-07-01,21.5,17.35,17.29,13.2,24,,87,70.4,58,13.4,11.7,10.4,34,17.33,9,46,11,101.8,101.67,101.4,101.75,101.61,101.33,48300,41254.2,24100,2.7,2,1.5,0.6,0,12.3,7.3,0,0,0,,05:11:00,21:22:00,16.18,5.18,21.37,8,8,22,22,14,14,,,,,5,1.4,0,,,
2017-06-30,24.1,18.6,18.85,13.1,27,,94,74.8,53,16.5,14.2,12.5,19,8.83,1,24,21,101.9,101.65,101.3,101.83,101.59,101.25,48300,48300,48300,4.1,2.7,1.2,0,0.6,13.6,8.6,0,0,0,,05:11:00,21:22:00,16.18,5.18,21.37,8,8,22,23,16,16,,,,,7,2.5,1,,,
2017-06-29,21.6,16.89,17.9,12.2,24,,87,73.6,60,15,13.1,11.2,14,8.79,3,30,21,102.1,101.97,101.8,102.07,101.92,101.78,48300,48300,48300,3.3,2.4,1.3,1.1,0,11.9,6.9,0,0,0,,05:10:00,21:22:00,16.2,5.17,21.37,8,9,22,22,14,14,,,,,3,1.2,0,,,
2017-06-28,20.1,16.45,16.8,12.8,,,88,74,60,12.9,12.1,11.1,21,12.42,7,35,18,101.8,101.61,101.4,101.76,101.55,101.35,48300,44275,32200,2.7,2.1,1.3,1.6,0,11.4,6.5,0,0,0,,05:10:00,21:22:00,16.2,5.17,21.37,7,7,21,21,14,14,,,,,7,2.3,0,,,
